user_id,Edad,Genero,Tipo_ubicación,Hr_uso_movil,Hr_uso_portatil,Hr_uso_Tablet,Hr_uso_TV,Hr_redes_sociales,Hr_uso_gamming,Horas_no_reportadas,Hr_trabajo_efectivo,Hr_entretenimiento,Hr_sueño,Total_hr_día,Puntuación_salud_mental,Ingesta_cafeína_mg_día,Puntuacion_semanal_ansiedad,Puntuacion_semanal_depresion
user_828,26,Mujer,Urbano,1.4,1.5,1.2,0.5,2.5,1.1,0.1,2.5,3.3,3.3,24,49,111.1,9,5
user_829,38,Hombre,SubUrbanoo,1.4,1.9,1.1,1.8,2.3,0,0.1,0.8,1.4,5.5,24,56,41.4,8,7
user_830,40,Mujer,Rural,0,2.5,0,0.3,0.5,2.8,0.1,0.5,3.9,5.9,24,23,149.0,5,1
user_831,35,Hombre,Rural,4.3,1.7,1.2,0,3.5,2.8,0.1,0.7,1.6,6.4,24,54,232.1,8,16
user_832,26,Hombre,Urbano,3.8,0.9,0.3,2.7,1.2,1.3,0.1,1.1,3.9,5.4,24,26,151.6,2,16
user_833,36,Mujer,SubUrbanoo,4.1,2,0.3,2.8,0,0.9,0.1,2.6,1.5,6.1,24,45,151.7,6,17
user_834,14,Mujer,Urbano,1.2,1.2,1.2,0.3,3.8,0,0.1,3.1,0,5.9,24,51,132.0,2,20
user_835,57,Hombre,Urbano,0.6,3.5,1.3,0.1,1.9,0.5,0.1,3.1,3.3,6.9,24,62,198.8,19,6
user_836,38,Mujer,Urbano,1,1.7,1.6,0.8,2.5,2.7,0.1,2,1.3,7.4,24,52,147.4,7,14
user_837,26,Mujer,Urbano,1.6,1.3,0.5,2.8,4,1.2,0.1,1.9,0.5,6.8,24,73,95.0,7,12
user_838,63,Hombre,SubUrbanoo,5.3,4,0.6,1.1,0.8,0.7,0.1,1.8,3.1,6.6,24,43,158.5,12,19
user_839,19,Hombre,Rural,4.5,2.7,1.2,1.6,2.6,1.2,0.1,2.5,1.3,6.4,24,69,227.6,1,13
user_840,15,Otro,Urbano,2.3,1.1,1.6,1.8,3.4,0.7,0.1,3.3,0.7,7.9,24,73,78.6,13,14
user_841,59,Mujer,Urbano,3.4,1.2,1.1,1.7,0.9,0,0.1,1.8,4.2,8.7,24,78,103.0,4,2
user_842,35,Mujer,Urbano,2,2.5,0.6,3,3.8,0.9,0.1,2.6,2.2,3.6,24,20,144.8,12,5
user_843,58,Mujer,SubUrbanoo,3.5,2,1.8,0.8,0.3,0.2,0.1,0.5,0.6,7.9,24,48,132.5,12,8
user_844,55,Hombre,Rural,1.3,2.9,0.9,1.4,1.9,1.6,0.1,3,1.9,5,24,67,171.0,18,13
user_845,59,Hombre,Rural,4.1,1.3,0.9,1.7,0.7,2.1,0.1,2.3,5.3,5.6,24,64,100.9,2,15
user_846,57,Hombre,SubUrbanoo,1.7,2.7,0.3,1.5,2.8,0.5,0.1,0.8,2.6,6.8,24,57,123.5,13,16
user_847,30,Mujer,Urbano,4.2,0,1.4,0.3,0.8,1.4,0.1,3.3,1.7,7.2,24,57,152.6,3,11
user_848,50,Mujer,SubUrbanoo,2.4,1.8,1.4,0,1.3,1.2,0.1,0.5,3.2,6.4,24,40,154.3,9,3
user_849,47,Mujer,Urbano,1.8,1.4,0.6,0,0.9,0.5,0.1,0,1.9,6.5,24,42,280.2,5,4
user_850,63,Hombre,Rural,5.4,1.5,1.9,2.2,0.6,0,0.1,3,1.8,6.9,24,65,189.2,5,10
user_851,27,Hombre,Urbano,3.3,1.9,0.7,0.7,1.1,0.2,0.1,2.5,1.6,6.1,24,24,73.0,1,10
user_852,37,Mujer,SubUrbanoo,2.5,3.1,1.3,2,1.9,0.4,0.1,0.5,3.6,4.2,24,49,99.2,1,7
user_853,49,Mujer,Urbano,4.1,0.8,1.1,1.6,1.9,1.3,0.1,2.4,2.8,6.5,24,59,81.9,18,17
user_854,40,Mujer,Urbano,1,0,0,0.5,1.7,1.4,0.1,3.4,4.3,5.6,24,37,230.7,2,5
user_855,22,Hombre,SubUrbanoo,4.7,1,1.3,0.6,1.2,2.4,0.1,2.3,2.9,5.5,24,25,96.5,19,6
user_856,29,Hombre,SubUrbanoo,3.9,0.4,0.1,1.6,0.1,0.4,0.1,1,3.3,4.1,24,61,174.4,3,13
user_857,51,Otro,SubUrbanoo,0.7,1.4,1.8,2,1.2,0.6,0.1,0,2.2,6,24,37,76.7,10,19
user_858,34,Hombre,Urbano,2.4,2.8,1.2,1,1.7,1,0.1,0.3,2.3,6.5,24,78,129.1,2,5
user_859,38,Mujer,Rural,3,1.9,1.6,0.7,2.4,1.4,0.1,0,4.9,7.4,24,32,136.8,16,3
user_860,37,Otro,Urbano,4,0,0.8,2.9,0.5,0,0.1,2,4.5,8.4,24,39,239.2,13,16
user_861,29,Mujer,Rural,2.4,1.7,1.6,0,2.5,2.4,0.1,4.3,1.2,7.2,24,57,158.5,1,11
user_862,25,Hombre,Rural,3.5,3.3,0.2,0.7,2.1,1.7,0.1,1.6,0.1,5.2,24,40,229.7,13,8
user_863,32,Hombre,SubUrbanoo,4.9,0.9,0.8,2.1,3.7,2.1,0.1,0.9,1.4,5.9,24,23,260.4,2,19
user_864,37,Hombre,Urbano,2.7,3,1.2,1.7,0.2,0,0.1,0,2.7,8.9,24,32,158.0,1,2
user_865,16,Hombre,SubUrbanoo,2.5,1.8,0.1,2.1,1.8,2,0.1,1.5,1.7,7.4,24,37,168.7,0,10
user_866,22,Otro,Urbano,0.2,2.4,0.3,1.1,3.2,0.2,0.1,3,2.5,5.9,24,32,110.6,3,4
user_867,15,Hombre,SubUrbanoo,2.6,3.3,1.7,0,1.6,0.7,0.1,1.7,1.9,7.6,24,32,216.7,9,2
user_868,53,Mujer,SubUrbanoo,0.4,2.4,1,3.2,0.9,2.6,0.1,0.1,0.2,5,24,58,147.6,14,16
user_869,57,Mujer,Rural,2.8,1.4,1.6,2.6,1,1.9,0.1,2.8,3.1,5.8,24,56,128.8,20,8
user_870,30,Mujer,SubUrbanoo,4.5,2.6,1.1,1.5,2.9,0.5,0.1,3,2.5,3.7,24,80,111.6,11,5
user_871,59,Hombre,Urbano,0,1.3,2.2,0.7,0.1,2,0.1,1.4,4.2,7.2,24,54,153.7,5,17
user_872,48,Hombre,SubUrbanoo,4.9,2.3,1.2,1,1.6,1.6,0.1,1.2,2.7,5.1,24,57,181.1,20,5
user_873,59,Mujer,Urbano,2.5,0.7,1.6,1.7,0.9,0.8,0.1,0,3.5,6.4,24,59,160.2,2,5
user_874,34,Otro,Urbano,3,2,0.9,1.2,1,1.7,0.1,2.8,1.4,4.6,24,46,173.1,2,9
user_875,46,Hombre,Urbano,2.2,3.2,1.1,1.5,2.5,0.8,0.1,1.4,3,6.7,24,77,139.2,18,10
user_876,59,Hombre,Urbano,0.4,1.7,1.3,3.1,1.5,1.6,0.1,0,3.6,6.4,24,45,175.2,19,13
user_877,20,Mujer,Rural,1.8,3.1,1.4,2.4,2.3,1.6,0.1,0.2,3.2,4.7,24,31,173.7,3,11
user_878,61,Hombre,SubUrbanoo,1.4,2,1,1.6,3,3.1,0.1,1.6,3,6.7,24,62,190.3,13,17
user_879,56,Hombre,Urbano,0.6,2.6,1.3,1,2.3,2.1,0.1,0.6,3.3,7,24,77,157.7,3,14
user_880,54,Hombre,SubUrbanoo,2.9,2.2,0.5,1.4,1.5,0.7,0.1,1,1.8,8,24,39,92.4,18,0
user_881,53,Hombre,Urbano,2.5,2.8,1.1,4.5,2.5,0,0.1,1.2,1,5.7,24,54,213.9,18,14
user_882,49,Mujer,Rural,3,1.8,1.2,1.9,2.9,1,0.1,1.7,1.4,5.7,24,74,137.5,0,1
user_883,18,Otro,Urbano,4,1.3,0.5,1.4,2.5,0.7,0.1,4,2.7,4.8,24,29,143.8,14,19
user_884,64,Hombre,SubUrbanoo,2.1,0.5,1.5,3.3,4,1.8,0.1,4,2.5,4.3,24,27,126.1,10,1
user_885,38,Mujer,Urbano,3.3,1.7,1.2,1.7,0,1,0.1,0,3.3,7.5,24,59,105.7,8,3
user_886,46,Mujer,Urbano,4.5,2.9,2.2,0,2.2,2.5,0.1,1.9,3.6,4.2,24,65,109.1,2,13
user_887,57,Mujer,Rural,1.5,1.1,1,1.4,1.5,0,0.1,0.3,0,6.3,24,55,96.1,17,18
user_888,18,Mujer,SubUrbanoo,0,2.2,1.6,2.1,1.4,0.9,0.1,0.7,1.9,6.1,24,50,138.0,18,13
user_889,49,Mujer,SubUrbanoo,4,1.9,1.3,2,3.8,1.6,0.1,0,2.8,5.6,24,34,191.7,15,12
user_890,45,Hombre,Rural,6.8,1.4,2,2.5,1.3,0.2,0.1,1,3.9,4.9,24,61,148.9,15,0
user_891,34,Mujer,Urbano,3,0.1,0.5,1.7,3,2.1,0.1,0.6,2.4,4.2,24,37,183.2,2,9
user_892,33,Mujer,SubUrbanoo,3.3,3.4,0.8,1.6,0.7,2.1,0.1,3.2,4.3,4.6,24,73,174.1,17,13
user_893,18,Mujer,Urbano,2.6,2.5,0.5,0.1,3.2,0.8,0.1,1,3.2,6.4,24,34,127.6,12,16
user_894,60,Hombre,Urbano,2.9,3.1,0.4,1.2,1.7,0.1,0.1,2,2.4,8.4,24,43,200.0,7,14
user_895,16,Mujer,Urbano,2.7,3.3,0.2,0.5,0.2,0,0.1,1.8,2.5,6.9,24,54,191.1,6,10
user_896,42,Mujer,Rural,4.4,0.3,0,4.1,1.7,0.7,0.1,1.7,2.9,7.2,24,21,170.8,18,11
user_897,23,Hombre,Urbano,2.3,0.2,0,3.2,1.2,1.4,0.1,2.7,2.2,8.4,24,32,133.0,19,0
user_898,42,Mujer,Urbano,1.1,2,1.3,1.1,4.1,0,0.1,3.5,3.9,6.9,24,64,132.9,11,2
user_899,43,Hombre,Urbano,4.3,0.9,0.8,0,2.1,1.8,0.1,1.7,3.6,7.7,24,76,148.5,17,10
user_900,36,Hombre,Urbano,2.1,1.3,0.4,0.8,1.3,3.7,0.1,2.3,4.1,6,24,28,218.9,14,20
user_901,21,Hombre,Urbano,1.5,4.5,0.7,3.1,1.2,0,0.1,1.7,1.1,7.4,24,76,205.9,11,10
user_902,15,Hombre,Urbano,6.2,3.2,0.7,1.7,0.4,1.4,0.1,2.6,1.1,6.7,24,54,77.9,5,4
user_903,63,Hombre,SubUrbanoo,2.7,1.1,0.5,0.2,3.8,2.2,0.1,0.2,3.1,6.2,24,21,163.0,16,14
user_904,52,Hombre,SubUrbanoo,3,1,1.7,1.3,1.9,3.4,0.1,2.3,2.8,5.1,24,35,127.9,11,15
user_905,49,Mujer,Rural,1.7,1.4,1.8,0.9,4.6,0.7,0.1,0.8,1,5.5,24,65,116.1,16,2
user_906,36,Mujer,Urbano,3.5,0.7,1.1,2.8,3.3,1.1,0.1,0.4,2.8,7.7,24,21,95.6,4,15
user_907,43,Mujer,Urbano,2,3.1,0.7,2,2.7,0.7,0.1,2.4,1.5,6.5,24,35,73.6,5,15
user_908,18,Hombre,SubUrbanoo,3.6,1.3,0.6,0,1.3,3.1,0.1,0.9,3.4,6.9,24,27,125.1,14,3
user_909,14,Mujer,SubUrbanoo,2.2,2.6,1,1.9,2.2,0.8,0.1,2.7,1.7,7.1,24,77,149.6,7,14
user_910,32,Hombre,Urbano,1.3,2.1,1.3,1.6,2.4,2.3,0.1,4.4,1.3,6.9,24,20,63.1,19,18
user_911,40,Mujer,Urbano,1.2,2.9,1.6,1.1,0.4,0.7,0.1,2.9,0,6.8,24,37,206.9,15,14
user_912,23,Otro,SubUrbanoo,3.4,1.8,0.7,1.1,2.3,0,0.1,1.9,4.1,5.5,24,73,139.9,12,12
user_913,16,Hombre,SubUrbanoo,2.4,1.1,0.4,0.6,3.4,0,0.1,3.1,3.4,8,24,60,151.3,14,9
user_914,27,Hombre,SubUrbanoo,5.3,1.4,1.4,0.8,1.2,1.9,0.1,1.3,0.6,6.3,24,45,205.1,19,1
user_915,18,Mujer,Urbano,2.9,1.4,0.1,1.8,1.7,0.1,0.1,2.6,0,5.3,24,63,113.4,12,5
user_916,61,Mujer,SubUrbanoo,1.8,4.1,1,1.2,0.7,1,0.1,2.1,1.7,6.7,24,24,224.1,14,16
user_917,42,Mujer,SubUrbanoo,3.2,2.1,1,2,1.4,0.6,0.1,0.5,3.7,6.9,24,40,150.3,1,7
user_918,50,Hombre,Rural,1.1,2,0.8,0.7,1.5,0.3,0.1,4.1,1.8,7,24,54,189.6,20,15
user_919,14,Hombre,SubUrbanoo,3.5,2,0.8,2.8,1.6,1.4,0.1,1,3.8,6,24,47,184.3,17,12
user_920,27,Mujer,SubUrbanoo,3.3,3.1,1.8,1.5,1.4,0,0.1,3.2,1.2,6.4,24,73,153.8,6,11
user_921,23,Otro,Urbano,5,1.6,1.3,2,1.9,2,0.1,0.6,1.6,5.5,24,45,126.6,20,15
user_922,20,Mujer,Urbano,6.9,1.5,1.6,2.1,0,0,0.1,2.6,2.8,6.5,24,51,246.9,8,6
user_923,38,Mujer,Rural,4,1,0.4,1,0,0,0.1,2.1,2.1,5.5,24,79,149.0,6,9
user_924,63,Hombre,SubUrbanoo,4.8,3.9,1.1,2.1,0.3,0,0.1,4,1.4,5.8,24,67,95.1,8,5
user_925,56,Mujer,Rural,1.5,0.8,1.1,0,2,2.7,0.1,0.1,3.2,6.7,24,63,134.5,9,17
user_926,18,Mujer,SubUrbanoo,2.3,1.3,1.1,2.1,0.2,1.6,0.1,1.5,2.3,7.9,24,40,108.8,12,2
user_927,38,Hombre,Urbano,4.3,1.6,0.4,1.4,1.8,1.7,0.1,1.4,0.2,6.8,24,23,52.1,4,2
user_928,16,Mujer,Urbano,3.4,2.3,1.3,2.2,0.1,1.9,0.1,2,2.5,6.9,24,78,111.1,7,4
user_929,31,Mujer,Rural,1.8,3.5,1.4,0.3,2.3,0.2,0.1,1.3,1,6.2,24,61,237.9,9,1
user_930,32,Mujer,Urbano,3,2.1,1.7,2.4,0.3,2.8,0.1,4.2,0,7.5,24,60,172.9,5,0
user_931,32,Mujer,Urbano,1,1.5,1.2,0.8,2.2,1.5,0.1,0.6,2.6,7.6,24,43,121.1,3,9
user_932,61,Mujer,SubUrbanoo,1.8,2.7,0.4,2.3,1.5,1.1,0.1,1.1,4.6,5.7,24,52,143.1,1,12
user_933,24,Otro,SubUrbanoo,1.6,0,0.2,1.5,0,0.8,0.1,0.4,0.9,4.9,24,24,205.7,5,2
user_934,13,Hombre,Rural,4.9,2.2,1.5,3.1,1.4,1.8,0.1,1.9,0.4,6.8,24,22,297.0,11,2
user_935,38,Mujer,SubUrbanoo,0,0.3,1.4,1.8,0.1,0,0.1,0.8,4.2,6.6,24,30,105.9,13,9
user_936,50,Mujer,Urbano,1.6,1.5,1,0.2,3,3.3,0.1,2.6,2.1,5.5,24,51,142.0,2,9
user_937,48,Mujer,Rural,3.2,3.2,1,0.6,1.1,0.8,0.1,0.4,0.6,7.7,24,77,193.7,17,20
user_938,25,Mujer,Urbano,3,2.1,0.7,1.2,2.2,0.6,0.1,2.7,2.3,6.6,24,57,207.0,5,17
user_939,55,Hombre,Urbano,4.7,3.8,0.5,2.2,2.6,0.1,0.1,1.5,1.7,6.9,24,78,197.8,17,16
user_940,45,Hombre,Urbano,1.3,3.6,0.5,0.1,0,1,0.1,2.8,1.1,7.2,24,23,120.5,6,4
user_941,18,Hombre,Urbano,1.6,1.6,1.1,1.7,4.8,1.8,0.1,1.9,0,7.4,24,58,140.7,1,8
user_942,22,Mujer,Urbano,1.8,3.2,0.8,0.5,2.5,3.2,0.1,4,3.1,4.9,24,73,101.0,8,11
user_943,17,Mujer,Urbano,4.4,0,1.4,2.9,1,0.3,0.1,0.4,1.5,6.8,24,29,158.9,15,18
user_944,35,Mujer,Urbano,4.6,2.5,1.9,1.5,0.9,1.3,0.1,1.3,2.5,6.2,24,56,240.0,18,6
user_945,22,Otro,SubUrbanoo,2.2,3,0.6,2.5,2.3,0.5,0.1,3.4,1.5,4.2,24,38,141.5,9,19
user_946,56,Mujer,SubUrbanoo,1.9,3.3,0.7,0.3,2.6,0.7,0.1,3.8,0,5.1,24,37,175.0,7,11
user_947,14,Mujer,SubUrbanoo,2.6,0.8,0,2.1,2.4,0.9,0.1,1.8,2.3,7.9,24,47,117.2,15,8
user_948,25,Mujer,Urbano,3.2,2.6,1,2.6,2.2,1.4,0.1,1.2,2.3,6,24,50,194.3,7,7
user_949,52,Hombre,SubUrbanoo,3.5,2.2,0.9,1.3,2.5,2,0.1,1.2,2.9,7.5,24,36,117.1,19,18
user_950,14,Hombre,SubUrbanoo,0,2.4,1.4,1,0,0.7,0.1,0.3,1.2,7.9,24,43,129.3,3,20
user_951,32,Hombre,SubUrbanoo,1.5,3,1,0.2,1.7,0,0.1,4.4,1.5,7.2,24,20,175.9,19,2
user_952,13,Otro,Urbano,2.4,3.2,0.7,0.6,0.3,2.6,0.1,1.8,2,5.8,24,24,100.5,12,10
user_953,49,Mujer,SubUrbanoo,1.8,1.3,1.1,1,2,0.2,0.1,2.6,1.2,7.6,24,51,171.6,9,11
user_954,21,Hombre,Urbano,0,2.3,1.3,0.5,3.6,1,0.1,2.6,4,6.8,24,72,202.6,8,16
user_955,29,Mujer,Urbano,0.2,2,0.2,0.7,0.9,1.3,0.1,3.8,3.6,6.6,24,36,158.1,11,6
user_956,21,Mujer,Urbano,1,1.8,1.5,1.7,1.1,1.1,0.1,1.5,1.8,5.4,24,76,193.4,14,2
user_957,23,Hombre,Urbano,2.8,1.9,1.7,1.8,1,0,0.1,1.6,3.2,5.9,24,40,85.4,0,6
user_958,27,Hombre,Urbano,2.3,2.2,1.3,2.6,1.1,2.1,0.1,3,0.9,5.4,24,60,172.4,11,6
user_959,36,Mujer,SubUrbanoo,2.1,1.4,0.5,0.7,2.7,0,0.1,0,1.9,7.7,24,62,127.2,13,13
user_960,42,Mujer,Urbano,3.2,1.2,0.5,1,0.8,2.1,0.1,2.3,2.9,6.7,24,58,0.8,5,20
user_961,43,Mujer,SubUrbanoo,3.2,3.3,1.3,1.2,2.8,0.9,0.1,0.9,2,6.1,24,53,119.0,18,9
user_962,61,Mujer,SubUrbanoo,1.7,1.2,1,1.3,3,1.3,0.1,3,2.4,7.1,24,33,35.5,20,13
user_963,17,Hombre,Urbano,1.9,2.9,1.1,1.8,4,0.5,0.1,1.8,0.6,6,24,35,88.4,12,6
user_964,56,Hombre,SubUrbanoo,0.4,3.3,0.6,1.2,0.9,1.3,0.1,2.2,2.1,6.5,24,24,126.2,19,1
user_965,62,Mujer,SubUrbanoo,2.6,1.9,1.2,2.7,0,1.8,0.1,2.3,3,5.5,24,37,193.0,20,9
user_966,26,Mujer,Urbano,4.2,1.2,1.1,0,1.7,0.1,0.1,1.2,2.5,7.3,24,23,190.4,7,1
user_967,21,Hombre,Urbano,2.6,2.4,1,1.1,0.7,0.7,0.1,0.2,1.6,7.6,24,70,178.0,18,1
user_968,46,Mujer,Rural,3.7,4,1.3,1.3,2.6,2.4,0.1,0,1.3,7.2,24,47,82.9,6,9
user_969,24,Hombre,Urbano,0,0.3,0.8,1.5,0,0.3,0.1,2.4,1.2,7.1,24,64,190.1,6,13
user_970,47,Hombre,Urbano,2.4,2.1,0,2.2,4.2,1.8,0.1,3.3,2.2,5.2,24,46,116.1,0,16
user_971,47,Hombre,Urbano,2.3,1.9,0.9,0.6,0,1.1,0.1,1.4,3.5,5.2,24,25,172.4,18,18
user_972,13,Hombre,Rural,5.2,1.5,1.7,0.8,0,1.1,0.1,1.3,1.4,6.9,24,30,104.1,16,11
user_973,34,Mujer,SubUrbanoo,3.7,1.5,1.7,0,2.1,0.8,0.1,2,2.5,6.2,24,40,146.6,20,5
user_974,20,Mujer,SubUrbanoo,3.1,3.3,0.4,0.7,3,2.3,0.1,2.4,2.5,6.3,24,50,108.0,19,1
user_975,23,Hombre,Rural,5.3,2.1,1,0.5,0,0.4,0.1,2,0.6,4.3,24,53,183.1,18,14
user_976,53,Mujer,Urbano,0,1.9,0.6,0,1.8,1.5,0.1,0.5,5.3,6.8,24,32,84.3,6,15
user_977,49,Otro,Rural,3.2,1.5,1.2,2.3,1.2,2.1,0.1,1.9,3.8,5.8,24,42,235.0,12,11
user_978,26,Hombre,Rural,4.7,2.1,0.8,1.7,0.4,1.7,0.1,2.2,3.1,7.2,24,76,112.4,0,6
user_979,42,Mujer,Rural,0.2,3.8,1.7,0.8,2.5,2.5,0.1,1.4,1.8,6.5,24,20,52.1,6,12
user_980,47,Hombre,SubUrbanoo,4.3,1.9,0.8,1.3,3.3,1.1,0.1,3.1,2.1,6.1,24,23,146.4,4,0
user_981,33,Hombre,Rural,1.9,1.2,1,0.4,1,1.9,0.1,2.6,0.7,6.3,24,49,129.4,17,18
user_982,49,Hombre,Urbano,3.2,1.6,1.3,1,1.6,2.3,0.1,1.7,2.1,6.1,24,50,104.1,7,12
user_983,17,Mujer,Urbano,1.8,2.8,1.5,1.3,1.7,0,0.1,2.2,2.7,4.9,24,66,217.3,14,0
user_984,31,Mujer,Urbano,4.4,1.3,1.7,1.6,1.2,0.8,0.1,1.5,2.5,7.6,24,35,187.7,17,1
user_985,26,Hombre,Urbano,2.6,2,0.9,1.9,1.5,1.6,0.1,1.7,4.8,5.7,24,62,173.1,5,0
user_986,38,Mujer,SubUrbanoo,4.3,2.5,0.8,0,1.2,2.1,0.1,1.8,3.4,5.9,24,22,102.2,4,11
user_987,16,Mujer,Urbano,3.7,1.4,0,1.9,2.1,1.4,0.1,0,3.8,6.6,24,31,123.5,10,9
user_988,37,Mujer,Urbano,1.8,0.2,2,0,1.3,2.6,0.1,2,3.2,5.2,24,31,119.4,7,1
user_989,57,Mujer,SubUrbanoo,3.8,0.9,1.2,1.9,2.5,0.7,0.1,2.4,2.7,5.9,24,30,58.7,8,0
user_990,54,Mujer,Rural,2,1.1,1.4,1.3,1.3,0,0.1,5,3.1,8.8,24,35,163.6,12,4
user_991,37,Hombre,SubUrbanoo,3.1,1.8,1.3,2.6,2.8,2,0.1,2.5,0,6.9,24,48,167.2,2,1
user_992,30,Hombre,Rural,2.5,2,1,0.8,1.3,1.1,0.1,1.2,2.2,5.5,24,72,156.1,2,3
user_993,52,Otro,SubUrbanoo,4.3,2.8,1.2,2.3,2.7,0.4,0.1,0,0.7,4,24,40,161.4,6,13
user_994,20,Hombre,Rural,3.8,0.8,0.7,0.3,1,2.9,0.1,0.7,1,7.7,24,64,93.4,2,8
user_995,51,Otro,Urbano,3,2.7,0.8,1.6,3.1,1.9,0.1,1.4,4.1,5.3,24,63,105.3,10,5
user_996,52,Mujer,Rural,2,1.6,0.5,0,0,1.9,0.1,1.4,1.1,5.8,24,61,134.2,13,11
user_997,26,Hombre,Urbano,1.1,0.2,1.8,2.4,2,2.8,0.1,1.7,0.8,6,24,77,219.2,20,11
user_998,44,Hombre,Rural,3.2,2,1.3,3.2,1.3,0.8,0.1,1.5,3,5.4,24,62,208.1,9,8
user_999,63,Hombre,SubUrbanoo,2.1,3.3,2,0.8,1.9,2.6,0.1,1.7,2.4,6.4,24,69,175.8,19,14
user_1000,50,Otro,SubUrbanoo,0.2,2.9,2.1,1.6,0.6,1.6,0.1,1.5,3.1,5.8,24,24,250.7,8,9
user_1001,45,Hombre,SubUrbanoo,1,1.9,0.3,1.9,1.8,0.6,0.1,2,4.8,7.2,24,71,175.5,11,1
user_1002,35,Hombre,Rural,5.4,3.1,1.5,0,0.7,1.2,0.1,0.9,3.2,6.7,24,32,181.8,7,17
user_1003,27,Hombre,Rural,2,2.2,0.3,0.8,1.7,1.4,0.1,0.5,0.5,8.2,24,36,224.0,11,6
user_1004,37,Mujer,Urbano,2.5,0.3,1.2,3.9,2.4,0,0.1,2.5,2.2,5.4,24,36,232.4,17,19
user_1005,29,Hombre,Urbano,4.9,0.8,0.4,2.5,2.1,0,0.1,0.7,2.7,6.1,24,20,151.4,16,20
user_1006,45,Mujer,Urbano,4.8,2.7,0.6,1.3,4.3,0.4,0.1,1.3,0.4,8.2,24,27,118.0,10,20
user_1007,59,Hombre,Urbano,1.8,3.5,1.2,2.3,1.4,1.1,0.1,1.8,3.2,5.1,24,35,145.2,20,17
user_1008,14,Hombre,SubUrbanoo,0,2.4,1.1,1.7,1.8,1.9,0.1,1.8,0.8,7.5,24,34,161.9,1,2
user_1009,26,Mujer,Urbano,0.1,1.5,0.5,2.1,5.8,0.7,0.1,2.9,3.2,7.2,24,38,104.8,20,12
user_1010,52,Hombre,SubUrbanoo,1.8,1.1,0.7,0.4,1.7,1.6,0.1,3.1,1.6,5.5,24,44,114.4,18,9
user_1011,63,Mujer,SubUrbanoo,2.4,3.2,0.4,0.7,2.7,0,0.1,3.5,0.8,8.7,24,61,95.1,2,2
user_1012,51,Hombre,Urbano,3.2,1.7,0.8,0.8,4.8,1.1,0.1,1.6,0.5,8.7,24,21,120.6,5,20
user_1013,18,Hombre,SubUrbanoo,3.2,2.7,1.6,1.8,0.1,0.5,0.1,1.3,2.8,4.8,24,78,189.7,11,16
user_1014,18,Hombre,Urbano,3.1,3.7,1.9,1.5,0.7,0.4,0.1,2.4,1,8,24,44,79.9,1,15
user_1015,15,Otro,Urbano,3.9,2.2,1.2,2.3,2.2,1.7,0.1,2.8,2.8,4.8,24,50,165.5,5,5
user_1016,19,Mujer,Urbano,3.4,2,1.1,0.3,0.8,0.7,0.1,2.1,3.6,7.4,24,23,146.5,4,17
user_1017,63,Otro,Rural,2.9,3.1,1.2,3.3,0,2.3,0.1,0.8,0.8,4.6,24,23,202.6,4,5
user_1018,20,Mujer,SubUrbanoo,1.9,1.1,1.2,1,0.9,3.7,0.1,0,2.8,6.5,24,71,136.5,7,5
user_1019,54,Mujer,SubUrbanoo,3.1,1.6,0.2,1.4,2.4,1.3,0.1,2.7,3.2,7.6,24,31,88.0,4,16
user_1020,64,Hombre,Urbano,4.6,0.3,1.9,3.4,0.9,3.9,0.1,1.7,2.2,3.1,24,36,125.7,7,20
user_1021,27,Hombre,Urbano,5.7,0.7,0,0.8,3.4,0.7,0.1,1.8,2.4,5.9,24,40,90.1,0,9
user_1022,59,Mujer,Urbano,3.4,3.9,1.6,2.5,0.6,1,0.1,3.8,0.7,6.5,24,48,37.2,19,1
user_1023,41,Hombre,Urbano,4.1,2.7,1,1.3,2,0.2,0.1,0.9,3.1,6.1,24,41,147.3,8,0
user_1024,45,Mujer,Urbano,3.4,0.6,0.5,0.7,1.5,0.7,0.1,2.9,2.6,5.7,24,55,176.0,13,10
user_1025,64,Mujer,Urbano,2.9,3.2,1.3,1.1,2.2,1,0.1,1.1,2.7,6.3,24,59,159.4,1,5
user_1026,39,Mujer,Urbano,1.7,2.6,0.3,1.7,2.8,0.7,0.1,1.1,2.9,7.3,24,49,160.9,3,8
user_1027,48,Hombre,SubUrbanoo,0.8,3.7,0.3,0,1.5,0.7,0.1,2.5,4.2,8.4,24,65,234.9,16,11
user_1028,41,Mujer,SubUrbanoo,2.2,1.5,0.7,2.1,2.7,2.1,0.1,3.6,2.4,5.9,24,70,214.7,15,8
user_1029,50,Mujer,SubUrbanoo,3.3,1.3,0.8,1.4,2.9,1.3,0.1,2.5,1.6,7.2,24,30,135.3,6,12
user_1030,45,Hombre,Urbano,4.3,0,0.4,0.4,4.5,1.3,0.1,2.4,3,5.3,24,76,160.6,11,6
user_1031,39,Otro,Rural,0,2.7,0.5,2.6,1.9,0,0.1,2.7,4.1,6.6,24,42,142.8,4,2
user_1032,16,Mujer,Urbano,2.7,3.3,1.6,2.4,0,0.3,0.1,0,1.4,4.4,24,74,9.0,19,18
user_1033,34,Hombre,Rural,1.3,2.3,1.1,2,1.8,2.1,0.1,2.5,0.9,7.4,24,60,159.1,4,3
user_1034,14,Mujer,Rural,1.9,2.5,1,2,2.8,1,0.1,0.3,2.7,6.6,24,53,140.1,10,11
